timestamp,epoch_time,image_filename,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,gps_utc,gps_lat,gps_ns,gps_lon,gps_ew,gps_speed_kn,gps_course_deg,gps_valid
2025-09-19_19-43-06-527,1758291186.5274224,images/image_2025-09-19_19-43-06-527_0904.jpg,-0.0791,-0.2141,1.0288,-2.595,9.321,-5.473,141309.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-06-764,1758291186.7648034,images/image_2025-09-19_19-43-06-764_0905.jpg,-0.1313,-0.1953,0.9194,3.931,-12.221,-6.336,141309.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-07-002,1758291187.0025487,images/image_2025-09-19_19-43-07-002_0906.jpg,-0.158,-0.2827,0.8958,2.641,-6.412,-14.58,141309.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-07-241,1758291187.2418547,images/image_2025-09-19_19-43-07-241_0907.jpg,0.1328,-0.2073,0.8975,17.252,-56.901,35.008,141310.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-07-481,1758291187.4814708,images/image_2025-09-19_19-43-07-481_0908.jpg,-0.2119,-0.1931,0.9961,-5.16,4.511,-4.29,141310.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-07-719,1758291187.7194932,images/image_2025-09-19_19-43-07-719_0909.jpg,-0.2344,-0.219,0.9634,-4.008,-11.618,-0.954,141310.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-07-956,1758291187.9567592,images/image_2025-09-19_19-43-07-956_0910.jpg,-0.2615,-0.3281,1.1479,-18.298,26.069,4.802,141310.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-08-193,1758291188.193562,images/image_2025-09-19_19-43-08-193_0911.jpg,-0.105,-0.1978,0.9536,10.809,-8.061,-9.45,141311.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-08-430,1758291188.4304185,images/image_2025-09-19_19-43-08-430_0912.jpg,-0.3093,-0.2593,0.989,14.649,-0.008,16.962,141311.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-08-666,1758291188.6669352,images/image_2025-09-19_19-43-08-666_0913.jpg,-0.2595,-0.2546,0.9702,-14.687,-4.206,17.382,141311.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-08-903,1758291188.9037066,images/image_2025-09-19_19-43-08-903_0914.jpg,-0.2236,-0.0518,0.8276,33.305,-7.779,-7.221,141311.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-09-169,1758291189.1691647,images/image_2025-09-19_19-43-09-169_0915.jpg,-0.1777,-0.1992,1.0237,-1.733,0.0,-6.015,141312.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-09-444,1758291189.4443202,images/image_2025-09-19_19-43-09-444_0916.jpg,-0.0642,-0.2727,0.9629,-11.725,-5.359,-11.198,141312.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-09-681,1758291189.6819754,images/image_2025-09-19_19-43-09-681_0917.jpg,-0.2292,-0.1956,1.1743,-31.29,19.534,13.214,141312.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-09-918,1758291189.9189801,images/image_2025-09-19_19-43-09-918_0918.jpg,-0.2893,-0.2039,1.0894,-19.656,-0.099,31.412,141312.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-10-155,1758291190.1557634,images/image_2025-09-19_19-43-10-155_0919.jpg,-0.1155,-0.1621,1.0488,-9.641,-10.389,3.626,141313.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-10-392,1758291190.3929522,images/image_2025-09-19_19-43-10-392_0920.jpg,-0.2905,-0.1528,0.9766,-4.779,10.779,9.939,141313.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-10-629,1758291190.6299856,images/image_2025-09-19_19-43-10-629_0921.jpg,-0.1541,-0.2256,1.1646,5.947,-12.435,25.26,141313.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-10-867,1758291190.8673666,images/image_2025-09-19_19-43-10-867_0922.jpg,-0.0305,-0.1274,0.9514,13.878,-13.779,8.901,141313.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-11-104,1758291191.1046183,images/image_2025-09-19_19-43-11-104_0923.jpg,-0.2263,-0.1514,1.0823,-1.679,4.489,6.214,141314.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-11-342,1758291191.3420947,images/image_2025-09-19_19-43-11-342_0924.jpg,-0.1799,-0.1987,1.0193,-12.885,37.038,-11.115,141314.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-11-580,1758291191.5805302,images/image_2025-09-19_19-43-11-580_0925.jpg,0.0217,-0.1094,1.0315,9.038,5.634,-8.069,141314.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-11-817,1758291191.8179848,images/image_2025-09-19_19-43-11-817_0926.jpg,-0.2039,-0.1702,1.0103,-10.931,3.977,9.511,141314.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-12-055,1758291192.0550792,images/image_2025-09-19_19-43-12-055_0927.jpg,-0.2175,-0.1223,0.9429,-6.511,17.725,17.45,141314.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-12-292,1758291192.292104,images/image_2025-09-19_19-43-12-292_0928.jpg,-0.2046,-0.2888,1.0291,-4.29,8.626,15.267,141315.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-12-529,1758291192.5291696,images/image_2025-09-19_19-43-12-529_0929.jpg,-0.1643,-0.1301,0.9692,-8.351,12.748,4.473,141315.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-12-766,1758291192.7663116,images/image_2025-09-19_19-43-12-766_0930.jpg,-0.1304,-0.2234,1.0117,-11.275,1.267,-7.565,141315.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-13-003,1758291193.0033422,images/image_2025-09-19_19-43-13-003_0931.jpg,-0.1538,-0.1465,0.9124,2.481,11.122,-10.687,141315.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-13-242,1758291193.2424903,images/image_2025-09-19_19-43-13-242_0932.jpg,-0.2266,-0.1782,0.8362,5.176,-13.183,-4.763,141316.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-13-480,1758291193.4806972,images/image_2025-09-19_19-43-13-480_0933.jpg,-0.1497,-0.1843,1.0027,-11.656,24.0,-11.313,141316.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-13-717,1758291193.717839,images/image_2025-09-19_19-43-13-717_0934.jpg,-0.126,-0.2581,1.126,-24.733,-15.198,0.924,141316.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-13-954,1758291193.9550023,images/image_2025-09-19_19-43-13-954_0935.jpg,-0.178,-0.3496,1.3403,-10.42,10.71,5.809,141316.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-14-192,1758291194.1923804,images/image_2025-09-19_19-43-14-192_0936.jpg,0.2314,-0.0393,0.4111,25.435,-69.328,-23.366,141317.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-14-431,1758291194.4314716,images/image_2025-09-19_19-43-14-431_0937.jpg,-0.3669,-0.2651,0.98,-2.405,-4.504,-18.977,141317.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-14-704,1758291194.704942,images/image_2025-09-19_19-43-14-704_0938.jpg,-0.282,-0.2925,1.3042,-45.473,-51.611,-6.191,141317.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-14-981,1758291194.9810946,images/image_2025-09-19_19-43-14-981_0939.jpg,-0.1616,-0.2051,0.9651,28.565,-12.115,10.366,141317.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-15-218,1758291195.2189925,images/image_2025-09-19_19-43-15-218_0940.jpg,-0.0205,-0.3845,1.01,3.466,-42.817,-33.206,141318.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-15-457,1758291195.4578087,images/image_2025-09-19_19-43-15-457_0941.jpg,-0.0015,-0.2539,1.0476,-12.405,6.87,-4.519,141318.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-15-697,1758291195.69763,images/image_2025-09-19_19-43-15-697_0942.jpg,-0.1445,-0.293,1.0715,10.435,-12.244,-24.031,141318.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-15-936,1758291195.9365861,images/image_2025-09-19_19-43-15-936_0943.jpg,-0.2725,-0.1489,1.0449,17.985,-2.092,-15.603,141318.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-16-175,1758291196.1757061,images/image_2025-09-19_19-43-16-175_0944.jpg,-0.1067,-0.2817,0.9246,-0.55,-9.573,-9.595,141319.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-16-413,1758291196.4137056,images/image_2025-09-19_19-43-16-413_0945.jpg,-0.1758,-0.1348,0.9722,14.588,-0.344,-12.137,141319.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-16-651,1758291196.6510866,images/image_2025-09-19_19-43-16-651_0946.jpg,-0.0652,-0.198,0.8896,13.336,6.214,11.771,141319.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-16-888,1758291196.8883622,images/image_2025-09-19_19-43-16-888_0947.jpg,-0.4709,-0.3489,1.1455,-33.863,-1.687,4.519,141319.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-17-125,1758291197.125451,images/image_2025-09-19_19-43-17-125_0948.jpg,0.0227,-0.2432,0.9697,-16.588,26.275,-6.626,141320.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-17-362,1758291197.36262,images/image_2025-09-19_19-43-17-362_0949.jpg,-0.2981,-0.249,0.9485,-18.427,-14.901,-5.679,141320.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-17-600,1758291197.6001856,images/image_2025-09-19_19-43-17-600_0950.jpg,-0.3196,-0.3118,1.0537,-12.29,-11.107,-13.244,141320.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-17-838,1758291197.8382556,images/image_2025-09-19_19-43-17-838_0951.jpg,-0.1638,-0.3188,0.8708,2.595,6.061,7.511,141320.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-18-077,1758291198.07757,images/image_2025-09-19_19-43-18-077_0952.jpg,-0.4011,-0.3801,0.9341,-10.534,-0.176,1.229,141320.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-18-315,1758291198.3153672,images/image_2025-09-19_19-43-18-315_0953.jpg,-0.0818,-0.1951,0.8665,-3.26,-16.061,-5.847,141321.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-18-551,1758291198.5520098,images/image_2025-09-19_19-43-18-551_0954.jpg,-0.228,-0.2312,1.0591,1.336,-17.481,4.649,141321.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-18-788,1758291198.788491,images/image_2025-09-19_19-43-18-788_0955.jpg,-0.1016,-0.2129,0.9502,3.84,-3.321,-0.389,141321.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-19-024,1758291199.0250227,images/image_2025-09-19_19-43-19-024_0956.jpg,-0.2029,-0.2336,0.895,0.069,-26.382,4.679,141322.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-19-261,1758291199.2620678,images/image_2025-09-19_19-43-19-261_0957.jpg,-0.1895,-0.1399,0.9011,15.092,-28.656,21.206,141322.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-19-498,1758291199.4986553,images/image_2025-09-19_19-43-19-498_0958.jpg,-0.0781,-0.0747,0.9958,18.718,-18.244,7.603,141322.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-19-735,1758291199.7357352,images/image_2025-09-19_19-43-19-735_0959.jpg,-0.1709,-0.3179,0.9404,-5.504,19.031,12.504,141322.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-19-974,1758291199.9745338,images/image_2025-09-19_19-43-19-974_0960.jpg,-0.1731,-0.1211,0.925,8.237,-6.939,-2.71,141323.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-20-259,1758291200.2591877,images/image_2025-09-19_19-43-20-259_0961.jpg,-0.1653,-0.3064,1.0527,-37.092,8.374,26.702,141323.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-20-495,1758291200.4958992,images/image_2025-09-19_19-43-20-495_0962.jpg,-0.1223,-0.3115,0.9656,3.45,2.58,4.298,141323.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-20-732,1758291200.7328804,images/image_2025-09-19_19-43-20-732_0963.jpg,-0.2043,-0.2751,1.0635,0.641,10.687,-9.298,141323.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-20-970,1758291200.9702551,images/image_2025-09-19_19-43-20-970_0964.jpg,0.0283,-0.0115,0.9175,39.588,-37.282,-25.015,141323.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-21-209,1758291201.209449,images/image_2025-09-19_19-43-21-209_0965.jpg,-0.106,-0.2361,1.0195,-24.405,11.748,8.824,141324.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-21-446,1758291201.446741,images/image_2025-09-19_19-43-21-446_0966.jpg,-0.1501,-0.3093,0.9412,-6.649,2.603,4.153,141324.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-21-685,1758291201.6857579,images/image_2025-09-19_19-43-21-685_0967.jpg,-0.1814,-0.2915,0.9797,-10.214,5.992,1.733,141324.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-21-924,1758291201.9246354,images/image_2025-09-19_19-43-21-924_0968.jpg,-0.1882,-0.2153,0.9771,-6.557,13.916,8.947,141324.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-22-162,1758291202.162167,images/image_2025-09-19_19-43-22-162_0969.jpg,-0.2117,-0.3225,0.9963,-7.954,-2.817,-9.366,141325.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-22-399,1758291202.3998601,images/image_2025-09-19_19-43-22-399_0970.jpg,-0.0569,-0.3625,0.9873,-11.527,-17.718,7.282,141325.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-22-638,1758291202.6385577,images/image_2025-09-19_19-43-22-638_0971.jpg,-0.1521,-0.189,0.9407,40.931,19.71,0.893,141325.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-22-877,1758291202.8774593,images/image_2025-09-19_19-43-22-877_0972.jpg,-0.1311,-0.1975,0.9568,-0.908,-5.298,-9.458,141325.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-23-114,1758291203.1147346,images/image_2025-09-19_19-43-23-114_0973.jpg,-0.2246,-0.3467,1.0461,-1.16,2.588,1.145,141326.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-23-352,1758291203.3525126,images/image_2025-09-19_19-43-23-352_0974.jpg,-0.0674,-0.2383,0.9148,1.542,-0.351,-10.725,141326.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-23-589,1758291203.5897079,images/image_2025-09-19_19-43-23-589_0975.jpg,-0.2,-0.2292,0.946,-7.679,3.099,2.908,141326.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-23-827,1758291203.8275666,images/image_2025-09-19_19-43-23-827_0976.jpg,-0.2878,-0.4014,1.0166,-7.267,8.344,5.084,141326.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-24-064,1758291204.0650344,images/image_2025-09-19_19-43-24-064_0977.jpg,-0.3125,-0.4683,0.8896,-9.176,4.443,3.153,141326.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-24-303,1758291204.3033173,images/image_2025-09-19_19-43-24-303_0978.jpg,-0.2725,-0.301,0.9617,4.0,0.275,-20.527,141327.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-24-542,1758291204.5425706,images/image_2025-09-19_19-43-24-542_0979.jpg,-0.1309,-0.2083,0.9204,-8.71,0.305,-10.931,141327.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-24-779,1758291204.7798681,images/image_2025-09-19_19-43-24-779_0980.jpg,-0.1577,-0.3472,1.0664,-7.847,-5.87,1.863,141327.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-25-017,1758291205.017111,images/image_2025-09-19_19-43-25-017_0981.jpg,-0.2297,-0.2915,1.0352,-11.427,7.176,-1.336,141328.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-25-254,1758291205.2543945,images/image_2025-09-19_19-43-25-254_0982.jpg,-0.1401,-0.2246,0.9866,-10.275,-0.878,16.588,141328.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-25-518,1758291205.5185025,images/image_2025-09-19_19-43-25-518_0983.jpg,-0.1252,-0.1648,0.9763,6.611,-8.153,16.756,141328.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-25-799,1758291205.799432,images/image_2025-09-19_19-43-25-799_0984.jpg,-0.0898,-0.2563,0.9194,-2.214,8.344,3.71,141328.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-26-037,1758291206.037166,images/image_2025-09-19_19-43-26-037_0985.jpg,-0.1626,-0.1936,0.9548,-3.183,-8.031,0.031,141329.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-26-274,1758291206.2747297,images/image_2025-09-19_19-43-26-274_0986.jpg,-0.2014,-0.2603,1.0515,-4.168,3.733,13.664,141329.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-26-511,1758291206.512009,images/image_2025-09-19_19-43-26-511_0987.jpg,-0.2278,-0.231,0.9985,-1.634,5.336,16.931,141329.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-26-748,1758291206.7490005,images/image_2025-09-19_19-43-26-748_0988.jpg,-0.1738,-0.2188,0.9351,-14.878,18.87,16.656,141329.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-26-987,1758291206.9880712,images/image_2025-09-19_19-43-26-987_0989.jpg,-0.29,-0.1624,0.9221,2.565,11.092,-10.183,141329.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-27-225,1758291207.2258594,images/image_2025-09-19_19-43-27-225_0990.jpg,-0.1218,-0.1411,0.9199,-2.13,-9.336,-19.573,141330.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-27-462,1758291207.462884,images/image_2025-09-19_19-43-27-462_0991.jpg,-0.0984,-0.2195,1.022,-5.26,-1.0,-4.092,141330.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-27-700,1758291207.7006156,images/image_2025-09-19_19-43-27-700_0992.jpg,-0.1855,-0.1743,0.9375,5.023,-3.076,-6.443,141330.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-27-939,1758291207.939179,images/image_2025-09-19_19-43-27-939_0993.jpg,-0.3145,-0.2268,0.9316,12.061,-13.023,-8.153,141330.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-28-176,1758291208.1766999,images/image_2025-09-19_19-43-28-176_0994.jpg,-0.1943,-0.2871,0.9624,9.855,-19.466,-17.779,141331.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-28-413,1758291208.4138715,images/image_2025-09-19_19-43-28-413_0995.jpg,-0.175,-0.2683,0.8486,-0.405,-4.878,-4.435,141331.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-28-650,1758291208.650761,images/image_2025-09-19_19-43-28-650_0996.jpg,-0.1948,-0.2222,1.0583,12.611,12.298,-10.527,141331.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-28-887,1758291208.8877494,images/image_2025-09-19_19-43-28-887_0997.jpg,-0.1785,-0.2537,0.8833,5.718,-5.603,-3.298,141331.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-29-125,1758291209.125206,images/image_2025-09-19_19-43-29-125_0998.jpg,-0.2322,-0.2954,0.9353,10.885,3.496,-16.634,141332.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-29-362,1758291209.3624535,images/image_2025-09-19_19-43-29-362_0999.jpg,-0.2703,-0.3213,0.9802,-5.458,1.733,-3.45,141332.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-29-600,1758291209.6009874,images/image_2025-09-19_19-43-29-600_1000.jpg,-0.1619,-0.166,0.9287,-3.374,-6.908,1.58,141332.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-29-839,1758291209.8395653,images/image_2025-09-19_19-43-29-839_1001.jpg,-0.2185,-0.198,0.8513,11.527,-9.878,-11.977,141332.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-30-076,1758291210.0764391,images/image_2025-09-19_19-43-30-076_1002.jpg,-0.2261,-0.2664,0.9937,3.389,16.656,-8.481,141332.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-30-313,1758291210.3132613,images/image_2025-09-19_19-43-30-313_1003.jpg,-0.3506,-0.3098,0.989,-6.824,4.87,-10.321,141333.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-30-550,1758291210.5503523,images/image_2025-09-19_19-43-30-550_1004.jpg,-0.2883,-0.395,1.0605,-12.908,5.42,-2.481,141333.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-30-787,1758291210.7872312,images/image_2025-09-19_19-43-30-787_1005.jpg,-0.3164,-0.2234,0.8499,-0.366,-12.198,-4.847,141333.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-31-055,1758291211.0559535,images/image_2025-09-19_19-43-31-055_1006.jpg,-0.271,-0.3093,0.968,-9.206,-5.74,-2.656,141334.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-31-293,1758291211.293327,images/image_2025-09-19_19-43-31-293_1007.jpg,-0.1611,-0.3105,0.9714,-27.122,8.374,-19.344,141334.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-31-531,1758291211.5314808,images/image_2025-09-19_19-43-31-531_1008.jpg,-0.2869,-0.3916,0.8755,-3.817,4.55,3.29,141334.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-31-771,1758291211.771281,images/image_2025-09-19_19-43-31-771_1009.jpg,-0.3245,-0.2925,0.9756,-17.908,0.924,7.771,141334.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-32-008,1758291212.0085907,images/image_2025-09-19_19-43-32-008_1010.jpg,-0.2852,-0.1995,0.9177,-0.099,0.504,9.954,141335.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-32-246,1758291212.2463403,images/image_2025-09-19_19-43-32-246_1011.jpg,-0.1577,-0.1338,0.9238,25.374,-15.916,3.191,141335.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-32-484,1758291212.4841762,images/image_2025-09-19_19-43-32-484_1012.jpg,-0.3657,-0.407,0.9729,19.344,18.183,-18.489,141335.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-32-721,1758291212.7219536,images/image_2025-09-19_19-43-32-721_1013.jpg,-0.0918,-0.0898,0.9507,4.183,-24.076,-24.069,141335.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-32-959,1758291212.9594042,images/image_2025-09-19_19-43-32-959_1014.jpg,-0.1208,0.0586,0.9478,27.267,-31.969,5.145,141335.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-33-196,1758291213.1969666,images/image_2025-09-19_19-43-33-196_1015.jpg,-0.2036,0.1306,0.4727,65.481,-55.458,1.099,141336.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-33-434,1758291213.4348652,images/image_2025-09-19_19-43-33-434_1016.jpg,-0.1912,-0.0803,1.1689,18.84,-45.412,25.779,141336.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-33-672,1758291213.6722965,images/image_2025-09-19_19-43-33-672_1017.jpg,-0.0432,-0.1741,1.5891,-64.282,32.137,23.237,141336.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-33-910,1758291213.910166,images/image_2025-09-19_19-43-33-910_1018.jpg,-0.1255,-0.0393,0.9758,-16.443,34.824,33.344,141336.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-34-146,1758291214.146654,images/image_2025-09-19_19-43-34-146_1019.jpg,-0.3735,-0.3096,1.1392,-15.145,45.038,19.229,141337.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-34-383,1758291214.3831506,images/image_2025-09-19_19-43-34-383_1020.jpg,-0.2856,-0.6528,1.3311,-55.252,94.374,38.756,141337.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-34-619,1758291214.6199248,images/image_2025-09-19_19-43-34-619_1021.jpg,-0.2434,-0.21,0.9099,-10.893,36.771,0.565,141337.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-34-856,1758291214.8569007,images/image_2025-09-19_19-43-34-856_1022.jpg,-0.679,-0.2659,0.9619,-14.481,-34.084,46.168,141337.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-35-093,1758291215.0936165,images/image_2025-09-19_19-43-35-093_1023.jpg,-0.4243,-0.4739,1.2083,-41.435,62.55,19.473,141338.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-35-331,1758291215.331196,images/image_2025-09-19_19-43-35-331_1024.jpg,-0.3059,-0.3643,0.7837,47.313,-4.275,4.863,141338.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-35-568,1758291215.5687783,images/image_2025-09-19_19-43-35-568_1025.jpg,-0.3826,-0.238,0.9165,-9.527,1.916,-22.725,141338.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-35-806,1758291215.8062644,images/image_2025-09-19_19-43-35-806_1026.jpg,-0.2566,-0.21,0.9216,1.29,-3.122,14.824,141338.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-36-043,1758291216.0432005,images/image_2025-09-19_19-43-36-043_1027.jpg,-0.3694,-0.217,0.7676,-1.901,-7.267,5.679,141338.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-09-19_19-43-36-316,1758291216.316994,images/image_2025-09-19_19-43-36-316_1028.jpg,-0.3464,-0.2073,0.9136,12.702,-12.702,-9.489,141339.00,N/A,N/A,N/A,N/A,N/A,N/A,V
